id,frames,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,Tensor_Compactness,Tensor_Flakiness
503,6,0.8914203087859469,0.9349871542609723,0.8735785743194391,0.9966545538468794,0.8200482407661334,0.003124653516958157,0.07198634276907127,0.7593523250635844,0.023792020581611326
504,17,0.8932715238911825,0.9372718488688353,0.8756638759693045,0.9967601082541726,0.8223189670745641,0.003037159353779215,0.07027636719755379,0.761392828502146,0.022976654356159795
505,5,0.8934982886765609,0.9381873108560167,0.8759262359896108,0.9964427947998047,0.8231626553078222,0.003357784415129572,0.06999669250953627,0.7622930355865849,0.02324821980874063
506,7,0.8895973765211018,0.9326317919777437,0.8715259032036942,0.996383786201477,0.8175134577163279,0.003374293834591905,0.07366196182836968,0.7569251025579242,0.024711810335589758
507,7,0.8939572851474326,0.9388464014079613,0.8764529559661858,0.9964584003795277,0.8238254377286729,0.0033472341989787915,0.0695641049778605,0.7629149070842127,0.02307926147790698
508,9,0.8925651222977639,0.9368035362881276,0.8748660067801682,0.9964212829416449,0.8217708607242533,0.0033692672732286155,0.0708768626293504,0.7609618481184902,0.02358390478176009
510,5,0.8940255098294788,0.9389267224610478,0.8765273746359377,0.9964773113077338,0.8239359104470032,0.0033292461238387558,0.0695024303284036,0.7630371364122436,0.02302866028506252
512,5,0.894519539088842,0.9396275824358225,0.8771030404136931,0.9965153499083086,0.8246473547530502,0.0032961148471157583,0.06904412429016756,0.7636998645097701,0.02283794479548576
513,6,0.8898260937708069,0.9331693489794095,0.8717758425690773,0.9961537664586847,0.8180183988727936,0.0036067682538285023,0.07340219958000871,0.7574323485947245,0.024816591367637916
514,6,0.8901927665713708,0.9336814111629925,0.8721897766833621,0.996152791109952,0.8185216155770707,0.003611628328346544,0.07306588019233151,0.7578858568536023,0.02469191833410653
515,9,0.8922450297175667,0.9363555205528841,0.8744992290506767,0.9964134259657427,0.821309893098596,0.0033739766416450343,0.07117509895778563,0.760535180375935,0.023703872491168274
516,16,0.8887433128398857,0.9315245619293027,0.8705533553972264,0.9961147525093772,0.8163109217604547,0.0036323251681298846,0.07441769253058605,0.7557499078580547,0.025220171314949264
520,16,0.8882678040992792,0.9307894200874941,0.8700133200575346,0.9961725690148093,0.8155753351237676,0.0035691970648864904,0.07486861064491501,0.7550655030644706,0.02533496966788595
521,6,0.8881634309348405,0.930727044416068,0.8699426907401322,0.9961202252994884,0.8155896157434541,0.0036208091704692277,0.07496808989938482,0.7550864988171965,0.025432965355323602
523,12,0.8881369889893869,0.9305732710594271,0.8699027446507817,0.99616032296961,0.8154105421614974,0.0035796312925716243,0.07498967898897377,0.754885961006026,0.02538310083640173
524,25,0.8938623395964574,0.9383693636589292,0.8763245390254542,0.9966172196648337,0.8233495428137583,0.003185387286874983,0.06968049292104789,0.7623889918510697,0.02292316605154519
525,8,0.883989898974672,0.9254948518108126,0.8653436274754438,0.9955463951284235,0.8100886132619152,0.004142847610637546,0.0787700624710106,0.749947135766859,0.02755498528408618
529,15,0.8855188458966033,0.9270739835162933,0.8670312576481908,0.9960203062404286,0.8118599489943623,0.003691657608012772,0.07742881954434405,0.7515638654720248,0.026509435541425878
530,5,0.884609722721373,0.9262651418484248,0.8659560289190316,0.9956991997632113,0.8110660543180492,0.004000221249750919,0.07820456932826214,0.750960776661295,0.02709330740342403
533,9,0.8820600832341109,0.9229603451141128,0.8632705885908204,0.9954141811891035,0.80746873927443,0.00424752404473515,0.08053388635078107,0.747419757846169,0.028451867729104123
535,6,0.8716217626657379,0.910202725769294,0.8523498856392515,0.9939612366936423,0.7944270845961898,0.005533168208785355,0.08992498628346315,0.7351564224054055,0.034054124853374834
536,6,0.8717506253113034,0.910163493452147,0.8525463530325923,0.9941984089938077,0.7946211932456657,0.005307680319270326,0.08987607905663639,0.7353529313018636,0.03379980443176126
537,14,0.8704347201397681,0.9082739685245693,0.8511413453892426,0.9942463094537909,0.792625463172181,0.005240308379547464,0.09107093800263232,0.7333928359217141,0.03425080776283923
539,12,0.8689465518299182,0.9067317795530583,0.849585237320958,0.9938684160059149,0.7908674380550647,0.005582477509354551,0.09233095523822737,0.7317669134815711,0.035268764733722584
540,22,0.8719677393444382,0.9097357745623674,0.8526684017561812,0.9947162107987837,0.7940873136259106,0.004802499263961282,0.08973724296294062,0.7346799323090846,0.033124137221173904
541,7,0.8829804191330465,0.9242610758813532,0.8642673461484097,0.995464953509244,0.808783957403,0.004209583586392303,0.07968137206801448,0.7486958456496777,0.02807792446259024
543,6,0.8759001698526006,0.9153169120199762,0.8567589023576359,0.9947134473107078,0.7995318402982738,0.004853172020779716,0.08606315790170646,0.7399075910114257,0.031620154213142855
545,13,0.8768837098110278,0.9160680809440261,0.857803500488637,0.9951079758730802,0.8004268848732727,0.004483058350160718,0.08525297458631445,0.7407117283408247,0.030800239748448678
546,9,0.8700618552380537,0.9085356616936777,0.8506913597977441,0.993513822555542,0.7924438029119414,0.005940109795321607,0.09123202673642031,0.7332688474900766,0.0351227173229961
547,6,0.8807176245477317,0.9215242814169033,0.8618184245626773,0.9950508637861772,0.8058223185473925,0.004584918710558365,0.0817001533795552,0.745827144883999,0.02934299761746186
552,8,0.8749234914116645,0.9142064641789616,0.8557604606434468,0.9944730238481001,0.798382924027639,0.005077488979117738,0.08696529628282569,0.7388448087065557,0.032262504984466485
554,6,0.8728607407427992,0.9116239381161639,0.8536712643814446,0.994226639921015,0.7959897616138198,0.005294729062976937,0.08885107126580662,0.7366357150481336,0.03333783765936476
556,12,0.8855591782311246,0.9273086348516585,0.8670466782070574,0.9958804520693693,0.8118387705659214,0.003825780120678246,0.07734736279550804,0.7514354509087315,0.02668032944687966
559,6,0.8743246984949974,0.9131888991581957,0.8551782687588673,0.9948308684609153,0.7976427568148261,0.004724919944742901,0.08757000407540654,0.7381956427303844,0.032207512637259926
563,24,0.8955447502144716,0.9407382159187163,0.8782720556135016,0.9967415766282515,0.8257909359997266,0.003077734210011032,0.06811355395489428,0.7646950631889741,0.022247247866263625
565,7,0.8967673275911882,0.9427086188250182,0.8797054833994723,0.9967401677911932,0.8278350046236223,0.0030930364025860196,0.06694629752492329,0.766712982007036,0.021861678513015556
567,7,0.8921426648021499,0.9362385661689601,0.8744026005657655,0.9964114752682772,0.8211224128122199,0.0033737411140464246,0.0712754846696394,0.7603076318126092,0.023783693277368734
568,5,0.8964699951665714,0.9423441419354347,0.8793651258766396,0.9966871738433838,0.8274387039550364,0.003143401632163053,0.06722219826945339,0.7663313132696471,0.022022876489635274
569,14,0.893782679051926,0.9383702918683254,0.8762652251352063,0.9966090375726874,0.8233565484007745,0.003192968356112639,0.06975585922419306,0.7624127681223998,0.023003571843507705
570,7,0.8946989426681229,0.939850662094048,0.8773100337857824,0.9965513836253773,0.8248449661960342,0.003261109607087241,0.0688788942902921,0.7638578433627126,0.022751605889529066
572,13,0.8949163914094279,0.9399247332038666,0.877548026165286,0.996726621281017,0.8250647260718149,0.0030881982238497585,0.06870407835546745,0.7640950953685143,0.022472973422896732
573,11,0.8964009337140995,0.9421018174023941,0.879272865672909,0.9967467784881592,0.8272435175229427,0.0030824650796906403,0.06729759419538887,0.7661391170142894,0.021960360318322283
575,10,0.8961147024437978,0.9417812757575651,0.8789418236412687,0.9966891787268899,0.8268692036197611,0.00313753849412832,0.06755676991250141,0.7657876935098813,0.022126063200424498
580,11,0.8959639721977726,0.9413745962807667,0.8787546191092266,0.9968199296431108,0.8265335282234296,0.003003875792880232,0.06771720102034419,0.765462429578464,0.022027105142396797
581,14,0.8948133570776705,0.9397765909842294,0.8774350824133146,0.9967317147688433,0.8248769224506536,0.003081632250945808,0.06880737302533114,0.7638901314256882,0.022524573097798033
583,10,0.8910884456350943,0.9345425419601816,0.8731744293653905,0.9965849789706144,0.8195811836686853,0.003190957494856169,0.07229024889957474,0.7589158971332756,0.02394817559189332
586,8,0.8911703933521228,0.9347931584971618,0.8732760050603136,0.996483867818659,0.8197687178441924,0.0032928910384523785,0.07218787253621112,0.7591285784338603,0.024032011973201223
588,8,0.8929942181720887,0.9371403525377037,0.875386832208644,0.9967287887226451,0.8221968543039611,0.0030665097615888547,0.07052634207599133,0.7613560008169593,0.02317782411537329
589,28,0.8941909672349971,0.9383071117487558,0.8766928956517579,0.9969389763745394,0.8234411004471454,0.0028667208130678367,0.0694371476230851,0.7624072638304689,0.02244333493652593
590,14,0.8930461537231803,0.9370555760795154,0.8754070420878411,0.9967411431399259,0.8221186611750355,0.0030541970336344093,0.07047774885074201,0.7612456312519547,0.02309726846082358
591,7,0.8905935796053054,0.9340268907002666,0.8726577090686266,0.9964610554955222,0.81894529192415,0.003308977336726255,0.07272314450826989,0.7583098575681086,0.02429993197320925
592,5,0.8933992708428471,0.9378050742266522,0.8757861352124683,0.9967248331416737,0.8229014008012536,0.0030742064247735673,0.07011713877499821,0.7621006123501166,0.023005749364955357
594,6,0.8936507482481326,0.9383125572438803,0.8761001251585361,0.9965138868852095,0.8233607517529842,0.0032885959145561275,0.06986670770558966,0.7624901686810971,0.023114984746432497
